Mladá Boleslav Středočeský kraj,2+kk,63 ,20000,4650
Čelákovice Středočeský kraj,2+kk,45 ,15500,0
Novákových Praha - Libeň,1+kk,26 ,12500,1500
Bulharská Karlovy Vary Karlovarský kraj,2+1,84 ,12000,4100
Praha - Libeň,1+1,48 ,14500,3000
Praha - Holešovice,2+kk,47 ,15000,1000
Slavojova Praha - Nusle,3+1,89 ,31000,6000
Sokolovská Praha - Karlín,2+kk,45 ,19500,5000
Toufarova Praha - Stodůlky,1+kk,33 ,15499,1500
Strážnická Plzeň Plzeňský kraj,1+1,40 ,8300,2700
Vrábská Brandýs nad Labem-Stará Boleslav - Brandýs nad Labem Středočeský kraj,1+kk,31 ,12000,3500
Havířov - Bludovice Moravskoslezský kraj,1+1,36 ,6000,3000
Brno - Bystrc Jihomoravský kraj,1+1,32 ,12000,2000
Nové Mesto Bratislavský kraj,Tří,pokojový82 ,550€,280€
Krakovská Praha - Nové Město,4+1,145 ,46000,10000
K Višňovce Pardubice Pardubický kraj,2+kk,55 ,15990,2500
Sokolská třída Moravská Ostrava Moravskoslezský kraj,2+1,52 ,10560,0
Vlastina Praha - Liboc,3+kk,70 ,20990,4649
Vladivostocká Praha - Vršovice,Garsoniéra,20 ,6000,3000
Beroun Středočeský kraj,2+1,91 ,18000,4500
Sukova třída Pardubice Pardubický kraj,4+1,40 ,2000,1500
Moravská Ostrava Moravskoslezský kraj,Garsoniéra,24 ,8000,3000
Praha - Žižkov,1+1,42 ,18499,2900
Opava-Předměstí Moravskoslezský kraj,2+1,45 ,8500,1000
Praha - Smíchov,3+1,99 ,26500,3000
V Štíhlách Praha - Krč,1+1,33 ,12490,2637
Praha - Hlubočepy,2+kk,54 ,18000,4500
Praha - Vinohrady,2+1,73 ,1,2000
Zlín Zlínský kraj,2+kk,67 ,10400,6600
Pardubice Pardubický kraj,1+kk,36 ,8000,2000
Praha - Chodov,4+1,90 ,28000,3904
Jizerská Ústí nad Labem Ústecký kraj,2+1,60 ,8900,4600
Trutnov Královéhradecký kraj,2+kk,55 ,12000,0
Nerudova Havířov-město Moravskoslezský kraj,1+kk,37 ,5900,0
Praha - Veleslavín,2+1,53 ,16500,3000
Ruprechtická Liberec Liberecký kraj,1+kk,27 ,7500,3500
Praha - Holešovice,1+kk,56 ,20000,8733
Brno - Zábrdovice Jihomoravský kraj,3+kk,92 ,25000,1800
Kladno - Kročehlavy Středočeský kraj,2+1,54 ,14000,5043
Ústavní Praha - Bohnice,2+kk,65 ,19000,4000
Brno - Veveří Jihomoravský kraj,1+kk,40 ,17000,3500
Tomešova Staré Brno Jihomoravský kraj,3+kk,73 ,25000,3000
Smolenská Praha - Vršovice,2+kk,50 ,23000,2256
Brno - Bohunice Jihomoravský kraj,3+1,60 ,18000,4000
Hegerova Ostrava - Nová Bělá Moravskoslezský kraj,3+kk,107 ,14900,0
Krombholcova Mělník Středočeský kraj,2+kk,38 ,12000,2000
Nuselská Praha - Nusle,2+kk,38 ,10500,1000
Jana Ziky Ostrava - Poruba-sever Moravskoslezský kraj,1+1,40 ,6000,3000
Radnice u Rokycan Plzeňský kraj,3+kk,80 ,11000,4000
Čerčany Středočeský kraj,3+kk,100 ,14000,4000
Praha - Uhříněves,2+kk,56 ,18500,3296
Praha - Žižkov,1+kk,28 ,13500,2500
Hranice Olomoucký kraj,3+1,74 ,13000,3950
Praha - Krč,2+1,53 ,20000,6000
Železný Brod Liberecký kraj,1+1,39 ,8400,2000
Purkyňova Brno - Královo Pole Jihomoravský kraj,2+kk,63 ,17000,4000
Říčanská Jesenice u Prahy Středočeský kraj,3+kk,70 ,10000,4500
Karlovy Vary Karlovarský kraj,4+1,185 ,25000,7000
Jaroslava Holečka Kladno - Kročehlavy Středočeský kraj,1+1,41 ,9990,3060
Vodárenská Praha - Podolí,2+kk,50 ,18500,3500
Marie Majerové Frýdek-Místek - Místek Moravskoslezský kraj,2+1,60 ,9400,0
Marie Majerové Frýdek-Místek - Místek Moravskoslezský kraj,2+1,63 ,8350,0
Porubská Ostrava - Poruba Moravskoslezský kraj,2+1,58 ,9670,0
Matěje Kopeckého Ostrava - Poruba Moravskoslezský kraj,1+kk,29 ,6060,0
Výstavní Ostrava - Mariánské Hory Moravskoslezský kraj,2+1,55 ,8320,0
Tovární Ostrava - Mariánské Hory Moravskoslezský kraj,2+1,49 ,8580,0
Odboje Havířov - Šumbark Moravskoslezský kraj,2+1,54 ,5670,0
U Stromovky Havířov-město Moravskoslezský kraj,2+1,61 ,7430,0
Porubská Petřvald u Karviné Moravskoslezský kraj,2+kk,54 ,4820,0
Nový Svět Havířov - Prostřední Suchá Moravskoslezský kraj,1+1,39 ,4270,0
Klimšova Havířov - Šumbark Moravskoslezský kraj,2+kk,39 ,5900,0
17. listopadu Havířov-město Moravskoslezský kraj,2+1,52 ,7050,0
Podroužkova Ostrava - Poruba-sever Moravskoslezský kraj,3+1,61 ,12750,0
Klicperova Frýdek-Místek - Frýdek Moravskoslezský kraj,1+kk,29 ,7160,0
Dělnická Ostrava - Poruba Moravskoslezský kraj,1+1,34 ,6350,0
Jungmannova Havířov-město Moravskoslezský kraj,3+1,62 ,8200,0
17. listopadu Ostrava - Poruba Moravskoslezský kraj,2+1,56 ,9590,0
Hlavní třída Havířov-město Moravskoslezský kraj,3+1,69 ,8970,0
Plzeň - Skvrňany Plzeňský kraj,1+1,43 ,12000,3200
Praha - Vokovice,3+kk,48 ,17000,3253
Rybářská Plzeň Plzeňský kraj,1+kk,47 ,10900,2000
Biskupcova Praha - Žižkov,1+kk,39 ,16000,4000
Baráčnická Ústí nad Labem - Bukov Ústecký kraj,2+kk,47 ,7200,2200
Sokolská třída Moravská Ostrava Moravskoslezský kraj,2+1,54 ,8420,0
Nádražní Moravská Ostrava Moravskoslezský kraj,1+1,35 ,8130,0
Kapitána Vajdy Havířov-město Moravskoslezský kraj,2+1,53 ,7170,0
U Stromovky Havířov-město Moravskoslezský kraj,2+1,77 ,8180,0
Tišnov Jihomoravský kraj,2+1,53 ,13000,4000
Soukenická Praha - Nové Město,1+kk,37 ,15000,3500
Praha - Libeň,2+kk,66 ,20000,3000
Hradec Králové Královéhradecký kraj,2+kk,67 ,12000,2850
Praha - Vršovice,2+kk,46 ,17500,1000
Praha - Braník,2+kk,39 ,14000,3000
Praha - Háje,3+kk,84 ,21000,4000
Vrátkovská Praha - Strašnice,3+1,70 ,17000,5500
Pertoldova Praha - Modřany,4+kk,75 ,25000,5000
Dobříš Středočeský kraj,3+1,83 ,10000,3000
Praha - Vršovice,Garsoniéra,23 ,9800,600
Praha - Libeň,1+kk,38 ,16400,2919
Praha - Nové Město,1+1,46 ,25000,7000
Praha - Nové Město,2+1,75 ,40000,7000
Brno - Žabovřesky Jihomoravský kraj,1+kk,27 ,12000,3000
Praha - Smíchov,1+1,33 ,13000,2000
náměstí Na Balabence Praha - Libeň,2+1,50 ,17000,4000
Praha - Stodůlky,1+1,47 ,12000,2950
Sazovická Praha - Zličín,2+kk,55 ,17900,3000
Hlavní Ostrava - Hošťálkovice Moravskoslezský kraj,1+1,40 ,8100,300
Praha - Malá Chuchle,1+1,32 ,14000,2880
Praha - Žižkov,3+kk,69 ,25000,3000
Borovanského Praha - Stodůlky,2+kk,45 ,14000,3500
Plzeň - Doubravka Plzeňský kraj,3+kk,65 ,6500,0
Ostrava - Hrabůvka Moravskoslezský kraj,2+1,46 ,13000,0
Dělnická Ostrava - Poruba Moravskoslezský kraj,1+kk,27 ,5710,0
Dr. Glazera Horní Suchá Moravskoslezský kraj,2+kk,38 ,5720,0
Matěje Kopeckého Ostrava - Poruba Moravskoslezský kraj,3+1,82 ,12390,0
Masarykova třída Orlová - Horní Lutyně Moravskoslezský kraj,2+1,59 ,7120,0
Opavská Ostrava - Poruba Moravskoslezský kraj,2+1,51 ,10370,0
Hlavní třída Havířov-město Moravskoslezský kraj,4+1,89 ,10070,0
Severní Hlučín Moravskoslezský kraj,1+1,27 ,4970,0
Marie Majerové Frýdek-Místek - Místek Moravskoslezský kraj,2+1,61 ,8310,0
Zelená Ostrava - Mariánské Hory Moravskoslezský kraj,2+1,57 ,8470,0
Čs. legií Moravská Ostrava Moravskoslezský kraj,2+1,47 ,10550,0
Cholevova Ostrava - Hrabůvka Moravskoslezský kraj,1+1,39 ,9290,0
Pavlouskova Ostrava - Poruba-sever Moravskoslezský kraj,3+1,67 ,12020,0
Porubská Ostrava - Poruba Moravskoslezský kraj,2+kk,46 ,12900,0
Porubská Ostrava - Poruba Moravskoslezský kraj,2+kk,48 ,12400,0
Bohuslava Martinů Ostrava - Poruba Moravskoslezský kraj,1+1,26 ,5540,0
Porubská Ostrava - Poruba Moravskoslezský kraj,1+kk,35 ,10500,0
Gen. Píky Moravská Ostrava Moravskoslezský kraj,1+kk,24 ,5590,0
Nádražní Moravská Ostrava Moravskoslezský kraj,2+1,49 ,8400,0
náměstí Jana Nerudy Ostrava - Poruba Moravskoslezský kraj,3+1,72 ,10320,0
Matěje Kopeckého Ostrava - Poruba Moravskoslezský kraj,3+1,81 ,11590,0
Havířská Karviná-město Moravskoslezský kraj,3+1,60 ,6070,0
Kořenského Karviná-město Moravskoslezský kraj,1+kk,24 ,4770,0
Pjanovova Ostrava - Zábřeh nad Odrou Moravskoslezský kraj,2+1,47 ,7670,0
Bruzovská Frýdek-Místek - Frýdek Moravskoslezský kraj,1+1,35 ,7600,0
Čapkova Karviná-město Moravskoslezský kraj,2+1,55 ,6000,0
Cihelní Karviná-město Moravskoslezský kraj,2+1,57 ,6140,0
Nerudova Havířov-město Moravskoslezský kraj,1+1,37 ,6680,0
Porubská Ostrava - Poruba Moravskoslezský kraj,1+1,38 ,7700,0
Marušky Kudeříkové Havířov-město Moravskoslezský kraj,1+kk,21 ,4400,0
Máchova Havířov-město Moravskoslezský kraj,1+kk,25 ,4660,0
náměstí Jana Nerudy Ostrava - Poruba Moravskoslezský kraj,1+1,37 ,7800,0
Beethovenova Havířov-město Moravskoslezský kraj,3+1,73 ,8780,0
Dvořákova Havířov-město Moravskoslezský kraj,2+1,60 ,7120,0
Komenského Ostrava - Poruba Moravskoslezský kraj,4+1,92 ,13820,0
Lumírova Ostrava - Výškovice u Ostravy Moravskoslezský kraj,2+1,56 ,10830,0
Mírová Karviná-město Moravskoslezský kraj,2+1,47 ,4460,0
Edisonova Havířov-město Moravskoslezský kraj,2+1,52 ,6630,0
Porubská Ostrava - Poruba Moravskoslezský kraj,2+kk,53 ,11800,0
Olbrachtova Havířov-město Moravskoslezský kraj,2+1,54 ,7420,0
U Nádraží Havířov - Šumbark Moravskoslezský kraj,2+kk,35 ,5400,0
Tylova Ostrava - Zábřeh nad Odrou Moravskoslezský kraj,1+1,39 ,7550,0
Čsl. armády Karviná-město Moravskoslezský kraj,1+kk,27 ,4500,0
Havířská Karviná-město Moravskoslezský kraj,2+1,48 ,5300,0
Dr. Antonína Vaculíka Frýdek-Místek - Místek Moravskoslezský kraj,3+1,80 ,10440,0
Svatováclavská Karviná-město Moravskoslezský kraj,2+1,55 ,7730,0
U Svobodáren Karviná-město Moravskoslezský kraj,1+1,26 ,3300,0
Kosmonautů Havířov - Bludovice Moravskoslezský kraj,1+1,38 ,6370,0
Cihelní Karviná-město Moravskoslezský kraj,2+1,52 ,6000,0
náměstí Jana Nerudy Ostrava - Poruba Moravskoslezský kraj,2+1,56 ,9830,0
nám. T. G. Masaryka Havířov - Šumbark Moravskoslezský kraj,2+1,59 ,5900,0
Hlavní třída Ostrava - Poruba Moravskoslezský kraj,2+1,76 ,11390,0
Klimšova Havířov - Šumbark Moravskoslezský kraj,3+1,69 ,6400,0
Haškova Havířov-město Moravskoslezský kraj,2+1,53 ,7390,0
Hornická Orlová - Poruba u Orlové Moravskoslezský kraj,2+1,51 ,6470,0
Spojenců Orlová - Poruba u Orlové Moravskoslezský kraj,2+1,50 ,4780,0
Ke Studánce Orlová - Horní Lutyně Moravskoslezský kraj,1+1,37 ,6470,0
Slovenská Karviná-město Moravskoslezský kraj,3+1,73 ,8750,0
U bažantnice Karviná-město Moravskoslezský kraj,2+1,49 ,5000,0
17. listopadu Ostrava - Poruba Moravskoslezský kraj,2+kk,59 ,8840,0
Kosmonautů Havířov - Bludovice Moravskoslezský kraj,1+1,38 ,6420,0
Bruzovská Frýdek-Místek - Frýdek Moravskoslezský kraj,1+1,35 ,7470,0
Jasná Opava - Kylešovice Moravskoslezský kraj,3+1,78 ,9330,0
Michálkovická Slezská Ostrava Moravskoslezský kraj,2+1,48 ,7290,0
Sokolská třída Moravská Ostrava Moravskoslezský kraj,1+1,37 ,8900,0
Na Desátém Moravská Ostrava Moravskoslezský kraj,1+kk,29 ,6970,0
Národní třída Havířov-město Moravskoslezský kraj,3+1,60 ,7500,0
Karlova Plzeň Plzeňský kraj,2+kk,48 ,10220,5280
Národní třída Havířov-město Moravskoslezský kraj,3+1,61 ,7250,0
Porubská Ostrava - Poruba Moravskoslezský kraj,2+1,48 ,8530,0
Bruzovská Frýdek-Místek - Frýdek Moravskoslezský kraj,2+1,59 ,9950,0
Bělská Paskov Moravskoslezský kraj,2+1,49 ,7290,0
Tylova Ostrava - Zábřeh nad Odrou Moravskoslezský kraj,2+1,58 ,9450,0
Lužická Ostrava - Výškovice u Ostravy Moravskoslezský kraj,2+1,58 ,9850,0
Sokolská třída Moravská Ostrava Moravskoslezský kraj,2+kk,61 ,10860,0
Lípová Havířov-město Moravskoslezský kraj,2+1,48 ,6880,0
Slovenského národního povstání Havířov - Šumbark Moravskoslezský kraj,2+1,58 ,5370,0
Přívozská Moravská Ostrava Moravskoslezský kraj,2+kk,54 ,10510,0
Barbořina Ostrava - Vítkovice Moravskoslezský kraj,2+1,59 ,7720,0
Fibichova Karviná-město Moravskoslezský kraj,3+1,70 ,7380,0
Na Nábřeží Havířov-město Moravskoslezský kraj,2+1,53 ,8000,0
Středová Albrechtice u Českého Těšína Moravskoslezský kraj,2+1,55 ,6670,0
náměstí Jana Nerudy Ostrava - Poruba Moravskoslezský kraj,2+1,49 ,8770,0
Resslova Havířov-město Moravskoslezský kraj,2+1,53 ,7030,0
Čs. legií Moravská Ostrava Moravskoslezský kraj,3+1,64 ,12340,0
Na Michalůvce Havířov - Prostřední Suchá Moravskoslezský kraj,1+1,30 ,4010,0
Klimšova Havířov - Šumbark Moravskoslezský kraj,2+1,55 ,5740,0
Anglická Havířov - Šumbark Moravskoslezský kraj,2+1,62 ,5750,0
Anenská Frýdek-Místek - Místek Moravskoslezský kraj,2+1,58 ,9630,0
Hlavní třída Havířov-město Moravskoslezský kraj,2+1,60 ,6750,0
Anglická Havířov - Šumbark Moravskoslezský kraj,2+1,53 ,5600,0
nám. T. G. Masaryka Havířov - Šumbark Moravskoslezský kraj,2+1,59 ,5550,0
Budovatelská Ostrava - Poruba Moravskoslezský kraj,2+1,61 ,9520,0
Bachmačská Moravská Ostrava Moravskoslezský kraj,2+1,50 ,10820,0
Francouzská Ostrava - Poruba Moravskoslezský kraj,2+1,51 ,10050,0
17. listopadu Ostrava - Poruba Moravskoslezský kraj,2+1,56 ,8660,0
nám. T. G. Masaryka Havířov - Šumbark Moravskoslezský kraj,2+1,59 ,5800,0
Československé armády Havířov-město Moravskoslezský kraj,1+1,35 ,6150,0
Matuškova Havířov-město Moravskoslezský kraj,2+1,50 ,6970,0
Dělnická Havířov-město Moravskoslezský kraj,1+kk,20 ,3600,0
Francouzská Ostrava - Poruba Moravskoslezský kraj,2+1,51 ,9450,0
Jasná Opava - Kylešovice Moravskoslezský kraj,3+1,81 ,10100,0
Petřvaldská Havířov - Šumbark Moravskoslezský kraj,3+1,69 ,7770,0
Svazácká Ostrava - Zábřeh nad Odrou Moravskoslezský kraj,1+1,30 ,6600,0
Jablonec nad Nisou Liberecký kraj,3+kk,81 ,8500,4500
Opletalova Ostrava - Poruba Moravskoslezský kraj,2+1,61 ,8250,0
17. listopadu Ostrava - Poruba Moravskoslezský kraj,2+1,61 ,8750,0
Kapitána Vajdy Havířov-město Moravskoslezský kraj,2+1,53 ,6700,0
Masarykova třída Orlová - Horní Lutyně Moravskoslezský kraj,2+1,55 ,7150,0
Dukelská Havířov - Šumbark Moravskoslezský kraj,3+1,69 ,6270,0
Erbenova Havířov-město Moravskoslezský kraj,2+1,55 ,7080,0
Lihovarská Ostrava - Kunčičky Moravskoslezský kraj,2+kk,47 ,8070,0
Opletalova Ostrava - Poruba Moravskoslezský kraj,3+1,72 ,10070,0
Svornosti Havířov-město Moravskoslezský kraj,2+1,62 ,7400,0
náměstí Václava Vacka Ostrava - Poruba-sever Moravskoslezský kraj,1+kk,27 ,5740,0
Zahradní Moravská Ostrava Moravskoslezský kraj,2+1,57 ,10000,0
Výškovická Ostrava - Výškovice u Ostravy Moravskoslezský kraj,1+kk,28 ,6020,0
Opletalova Ostrava - Poruba Moravskoslezský kraj,2+1,54 ,8850,0
Nerudova Havířov-město Moravskoslezský kraj,1+1,37 ,6200,0
Janského Karviná-město Moravskoslezský kraj,3+1,68 ,6650,0
Havanská Ostrava - Poruba Moravskoslezský kraj,2+1,59 ,9610,0
Ke Studánce Orlová - Horní Lutyně Moravskoslezský kraj,1+1,37 ,6470,0
Ke Studánce Orlová - Horní Lutyně Moravskoslezský kraj,2+1,50 ,6270,0
Jarošova Havířov - Šumbark Moravskoslezský kraj,3+1,72 ,6400,0
Dr. Antonína Vaculíka Frýdek-Místek - Místek Moravskoslezský kraj,2+1,55 ,9400,0
Výškovická Ostrava - Výškovice u Ostravy Moravskoslezský kraj,1+kk,28 ,6680,0
Zborovská Moravská Ostrava Moravskoslezský kraj,2+1,57 ,9810,0
Zelená Ostrava - Mariánské Hory Moravskoslezský kraj,3+1,77 ,8850,0
nám. Budovatelů Karviná-město Moravskoslezský kraj,2+1,60 ,6520,0
Lihovarská Ostrava - Kunčičky Moravskoslezský kraj,2+kk,43 ,8180,0
1. máje Havířov-město Moravskoslezský kraj,3+1,60 ,7800,0
Preslova Moravská Ostrava Moravskoslezský kraj,1+1,27 ,7080,0
náměstí Vítězslava Nováka Ostrava - Poruba Moravskoslezský kraj,3+kk,78 ,10070,0
Purkyňova Karviná-město Moravskoslezský kraj,2+1,46 ,4650,0
Praha - Vršovice,Garsoniéra,20 ,8000,3700
Evžena Rošického Havířov-město Moravskoslezský kraj,2+1,51 ,7250,0
Liptovská Opava - Kylešovice Moravskoslezský kraj,2+1,60 ,8380,0
Dvořákova Karviná-město Moravskoslezský kraj,2+1,56 ,6370,0
Gustava Klimenta Ostrava - Poruba Moravskoslezský kraj,2+1,60 ,9240,0
Československé armády Havířov-město Moravskoslezský kraj,4+1,84 ,8990,0
S. K. Neumanna Havířov-město Moravskoslezský kraj,2+1,49 ,7080,0
Výškovická Ostrava - Výškovice u Ostravy Moravskoslezský kraj,3+1,66 ,9450,0
Lípová Havířov-město Moravskoslezský kraj,2+1,56 ,6730,0
1. máje Havířov-město Moravskoslezský kraj,2+1,48 ,6000,0
Výškovická Ostrava - Výškovice u Ostravy Moravskoslezský kraj,3+1,66 ,9850,0
Alšova Ostrava - Poruba Moravskoslezský kraj,2+1,58 ,8720,0
Kpt. Nálepky Orlová - Poruba u Orlové Moravskoslezský kraj,2+1,50 ,4770,0
Československé armády Frýdek-Místek - Místek Moravskoslezský kraj,2+1,61 ,8300,0
Čs. exilu Ostrava - Poruba Moravskoslezský kraj,2+1,55 ,8840,0
Radniční Havířov-město Moravskoslezský kraj,3+1,71 ,9250,0
Na Nábřeží Havířov-město Moravskoslezský kraj,4+1,83 ,8450,0
Nadační Ostrava - Kunčičky Moravskoslezský kraj,2+kk,46 ,8200,0
U Stromovky Havířov-město Moravskoslezský kraj,1+kk,33 ,6300,0
Dlouhá třída Havířov - Bludovice Moravskoslezský kraj,3+1,63 ,7970,0
Radniční Havířov-město Moravskoslezský kraj,2+1,56 ,6600,0
Havlíčkova Opava-Předměstí Moravskoslezský kraj,2+1,57 ,8600,0
Zelená Ostrava - Mariánské Hory Moravskoslezský kraj,2+1,55 ,8150,0
Okružní Český Těšín Moravskoslezský kraj,1+kk,27 ,4450,0
Edisonova Havířov-město Moravskoslezský kraj,2+1,52 ,6630,0
Dr. Glazera Horní Suchá Moravskoslezský kraj,2+kk,38 ,5400,0
Slovenského národního povstání Havířov - Šumbark Moravskoslezský kraj,3+1,72 ,6420,0
Hlavní třída Havířov-město Moravskoslezský kraj,3+1,67 ,7570,0
Alšova Ostrava - Poruba Moravskoslezský kraj,2+1,59 ,9120,0
Národní třída Havířov-město Moravskoslezský kraj,3+1,59 ,7750,0
tř. Osvobození Karviná-město Moravskoslezský kraj,3+1,74 ,8200,0
Osvobození Orlová - Horní Lutyně Moravskoslezský kraj,1+1,36 ,6100,0
Veverkova Ostrava - Hrabůvka Moravskoslezský kraj,1+1,39 ,7340,0
Osvobození Orlová - Horní Lutyně Moravskoslezský kraj,3+1,67 ,7870,0
náměstí Václava Vacka Ostrava - Poruba-sever Moravskoslezský kraj,1+kk,28 ,6020,0
nám. T. G. Masaryka Havířov - Šumbark Moravskoslezský kraj,3+1,76 ,6220,0
Sportovní Moravská Ostrava Moravskoslezský kraj,2+1,47 ,7870,0
17. listopadu Ostrava - Poruba Moravskoslezský kraj,1+1,35 ,7120,0
Havířská Moravská Ostrava Moravskoslezský kraj,3+1,68 ,9440,0
Alšova Havířov-město Moravskoslezský kraj,3+1,65 ,8300,0
Havanská Ostrava - Poruba Moravskoslezský kraj,3+1,72 ,10970,0
Ruská Karviná-město Moravskoslezský kraj,2+1,49 ,5650,0
Štítného Ostrava - Mariánské Hory Moravskoslezský kraj,2+1,50 ,8470,0
Závodní Karviná-město Moravskoslezský kraj,4+1,84 ,8790,0
Cihelní Karviná-město Moravskoslezský kraj,2+1,52 ,5920,0
Na Nábřeží Havířov-město Moravskoslezský kraj,3+kk,69 ,7940,0
Porubská Ostrava - Poruba Moravskoslezský kraj,2+1,47 ,8440,0
Průkopnická Ostrava - Zábřeh nad Odrou Moravskoslezský kraj,2+1,52 ,9270,0
Havlíčkovo náměstí Ostrava - Poruba Moravskoslezský kraj,2+kk,59 ,13700,0
Havlíčkovo náměstí Ostrava - Poruba Moravskoslezský kraj,2+kk,51 ,12500,0
náměstí Jana Nerudy Ostrava - Poruba Moravskoslezský kraj,2+kk,40 ,7920,0
Dr. Malého Moravská Ostrava Moravskoslezský kraj,2+1,56 ,7920,0
Dolní Frenštát pod Radhoštěm Moravskoslezský kraj,3+1,71 ,10450,0
Slovenská Karviná-město Moravskoslezský kraj,1+kk,30 ,5540,0
Čs. legií Moravská Ostrava Moravskoslezský kraj,3+1,65 ,10450,0
Bieblova Havířov-město Moravskoslezský kraj,2+1,56 ,7320,0
Čsl. armády Karviná-město Moravskoslezský kraj,3+1,67 ,8270,0
Kapitána Vajdy Havířov-město Moravskoslezský kraj,2+1,52 ,7010,0
Sokolská třída Moravská Ostrava Moravskoslezský kraj,2+1,53 ,8600,0
Podroužkova Ostrava - Poruba-sever Moravskoslezský kraj,3+1,61 ,12750,0
Praha - Vršovice,1+1,28 ,13500,1000
Klimšova Havířov - Šumbark Moravskoslezský kraj,2+kk,45 ,5580,0
Dukelská Havířov - Šumbark Moravskoslezský kraj,2+1,48 ,5150,0
Stavbařská Havířov-město Moravskoslezský kraj,3+1,74 ,8690,0
Klimšova Havířov - Šumbark Moravskoslezský kraj,2+1,54 ,5800,0
Na Nábřeží Havířov-město Moravskoslezský kraj,2+1,54 ,6200,0
Mánesova Havířov-město Moravskoslezský kraj,2+1,53 ,6850,0
Slepá Havířov-město Moravskoslezský kraj,2+1,54 ,6550,0
Einsteinova Karviná-město Moravskoslezský kraj,1+1,33 ,5850,0
Božkova Karviná - Ráj Moravskoslezský kraj,2+1,52 ,6660,0
Gorkého Havířov-město Moravskoslezský kraj,2+1,58 ,7380,0
nám. T. G. Masaryka Havířov - Šumbark Moravskoslezský kraj,2+1,61 ,5970,0
Dělnická Ostrava - Poruba Moravskoslezský kraj,1+kk,28 ,5100,0
Jana Wericha Havířov-město Moravskoslezský kraj,1+kk,19 ,4050,0
náměstí Jana Nerudy Ostrava - Poruba Moravskoslezský kraj,1+1,36 ,7150,0
Kosmonautů Karviná - Ráj Moravskoslezský kraj,2+1,53 ,6820,0
tř. Osvobození Karviná-město Moravskoslezský kraj,1+kk,29 ,4720,0
Hornická Orlová - Poruba u Orlové Moravskoslezský kraj,1+1,29 ,4500,0
Okružní Orlová - Horní Lutyně Moravskoslezský kraj,3+1,69 ,8400,0
Zakladatelská Karviná-město Moravskoslezský kraj,1+kk,27 ,4070,0
tř. Osvobození Karviná-město Moravskoslezský kraj,2+1,67 ,5670,0
Janského Karviná-město Moravskoslezský kraj,3+1,66 ,7170,0
17. listopadu Havířov-město Moravskoslezský kraj,2+1,53 ,6800,0
Přívozská Moravská Ostrava Moravskoslezský kraj,2+kk,44 ,8800,0
Fibichova Havířov-město Moravskoslezský kraj,2+1,53 ,6400,0
Boženy Němcové Hlučín Moravskoslezský kraj,2+1,49 ,6950,0
Jindřicha Plachty Ostrava - Poruba Moravskoslezský kraj,1+kk,40 ,7470,0
Dělnická Havířov-město Moravskoslezský kraj,2+1,78 ,8450,0
Výhradní Ostrava - Kunčičky Moravskoslezský kraj,1+1,29 ,6290,0
Smetanovo náměstí Moravská Ostrava Moravskoslezský kraj,2+1,58 ,9850,0
Budovatelská Ostrava - Poruba Moravskoslezský kraj,1+1,36 ,7470,0
Čs. exilu Ostrava - Poruba Moravskoslezský kraj,2+1,55 ,8510,0
Nedbalova Moravská Ostrava Moravskoslezský kraj,2+1,47 ,8050,0
Dělnická Havířov - Prostřední Suchá Moravskoslezský kraj,3+1,68 ,6770,0
Opletalova Havířov - Šumbark Moravskoslezský kraj,1+1,28 ,4050,0
Sportovní Moravská Ostrava Moravskoslezský kraj,2+1,47 ,7020,0
Rottrova Ostrava - Zábřeh nad Odrou Moravskoslezský kraj,2+1,60 ,10250,0
Sukova Havířov-město Moravskoslezský kraj,2+1,54 ,6270,0
Nad stadionem Frýdek-Místek - Frýdek Moravskoslezský kraj,2+kk,38 ,8400,0
Slovenská Karviná-město Moravskoslezský kraj,1+kk,35 ,5770,0
Hlavní třída Havířov-město Moravskoslezský kraj,2+1,53 ,6500,0
Smetanova Havířov - Šumbark Moravskoslezský kraj,1+1,42 ,4620,0
Na Pomezí Opava - Kylešovice Moravskoslezský kraj,1+1,42 ,7160,0
E. F. Buriana Moravská Ostrava Moravskoslezský kraj,3+1,73 ,10490,0
Klimšova Havířov - Šumbark Moravskoslezský kraj,1+kk,28 ,3980,0
Klimšova Havířov - Šumbark Moravskoslezský kraj,2+1,56 ,5620,0
Jungmannova Havířov-město Moravskoslezský kraj,3+1,62 ,8000,0
Moravská Ostrava Moravskoslezský kraj,1+kk,29 ,6900,1000
Sovova Karviná - Ráj Moravskoslezský kraj,1+1,46 ,5520,0
Klimšova Havířov - Šumbark Moravskoslezský kraj,2+kk,45 ,5580,0
Krasnoarmejců Ostrava - Zábřeh nad Odrou Moravskoslezský kraj,2+1,50 ,7670,0
Perucká Praha - Vinohrady,2+1,99 ,28000,1860
Urxova Ostrava - Poruba Moravskoslezský kraj,2+1,58 ,8300,0
17. listopadu Havířov-město Moravskoslezský kraj,2+1,53 ,6570,0
tř. Osvobození Karviná-město Moravskoslezský kraj,2+1,64 ,6300,0
nám. Budovatelů Karviná-město Moravskoslezský kraj,3+1,69 ,6500,0
Dukelská Havířov - Šumbark Moravskoslezský kraj,2+1,47 ,5450,0
Matuškova Havířov-město Moravskoslezský kraj,2+1,50 ,6970,0
Mánesova Havířov-město Moravskoslezský kraj,2+1,51 ,6790,0
Havlíčkovo náměstí Ostrava - Poruba Moravskoslezský kraj,2+1,58 ,8470,0
